year,month,metro,city,houseCnt,powerUsage,bill
2021,03,경기도,동두천시,50017,212.65,20719
2021,03,경기도,과천시,28559,210.02,23330
2021,03,경기도,구리시,85024,245.93,24608
2021,03,경기도,오산시,122969,217.8,20860
2021,03,경기도,시흥시,264544,218.82,21438
2021,03,경기도,군포시,119029,236.68,23215
2021,03,경기도,의왕시,65944,259.38,27057
2021,03,경기도,하남시,137888,231.22,23400
2021,03,경기도,가평군,38147,182.37,21199
2021,03,경기도,양평군,68105,200.86,24529
2021,04,서울특별시,종로구,87678,188.87,20890
2021,04,서울특별시,중구,73411,197.25,20272
2021,04,서울특별시,용산구,124464,222.42,25601
2021,04,서울특별시,성동구,140282,235.22,24297
2021,04,서울특별시,광진구,186240,192.35,19825
2021,04,서울특별시,동대문구,190455,202.25,19894
2021,04,서울특별시,중랑구,194631,206.18,20409
2021,04,서울특별시,성북구,213542,226.99,23649
2021,04,서울특별시,강북구,156479,204.36,20262
2021,04,서울특별시,도봉구,148461,227.68,22427
2021,04,서울특별시,노원구,224363,234.91,21701
2021,04,서울특별시,은평구,224866,223.38,23475
2021,04,서울특별시,서대문구,159909,211.97,21590
2021,04,서울특별시,마포구,195045,210.11,21254
2021,04,서울특별시,양천구,191452,245.03,25673
2021,04,서울특별시,강서구,284188,210.96,21055
2021,04,서울특별시,구로구,206115,215.77,21243
2021,04,서울특별시,금천구,132336,191.59,18432
2021,04,서울특별시,영등포구,211754,203.13,20067
2021,04,서울특별시,동작구,203049,200.75,20443
2021,04,서울특별시,관악구,301434,170.92,16053
2021,04,서울특별시,서초구,185982,254.19,30954
2021,04,서울특별시,강남구,262045,236.08,26786
2021,04,서울특별시,송파구,285353,245.58,26777
2021,04,서울특별시,강동구,209847,222.54,23418
2021,04,경기도,의정부시,215295,239.59,23829
2021,04,경기도,부천시,382394,230.78,23937
2021,04,경기도,광명시,111956,242.07,24343
2021,04,경기도,평택시,330288,210.42,21660
2021,04,경기도,동두천시,50039,211.67,20855
2021,04,경기도,과천시,28580,223.21,25889
2021,04,경기도,구리시,84983,248.0,25108
2021,04,경기도,오산시,123140,224.17,22009
2021,04,경기도,시흥시,264762,226.59,22376
2021,04,경기도,군포시,119487,245.62,24830
2021,04,경기도,의왕시,65946,271.35,29381
2021,04,경기도,하남시,137973,244.18,25525
2021,04,경기도,가평군,38270,180.55,21622
2021,04,경기도,양평군,68347,200.35,25579
2021,05,서울특별시,종로구,88052,179.02,19211
2021,05,서울특별시,중구,73743,189.27,18968
2021,05,서울특별시,용산구,124493,213.24,23798
2021,05,서울특별시,성동구,140263,221.57,21844
2021,05,서울특별시,광진구,186330,182.43,18122
2021,05,서울특별시,동대문구,190961,191.23,18096
2021,05,서울특별시,중랑구,194681,196.27,18735
2021,05,서울특별시,성북구,213555,214.55,21525
2021,05,서울특별시,강북구,156442,192.2,18154
2021,05,서울특별시,도봉구,148492,215.23,20293
2021,05,서울특별시,노원구,224324,221.65,19653
2021,05,서울특별시,은평구,224929,212.05,21389
2021,05,서울특별시,서대문구,159860,204.44,20225
2021,05,서울특별시,마포구,195184,201.39,19724
2021,05,서울특별시,양천구,191460,233.45,23620
2021,05,서울특별시,강서구,284540,200.59,19266
2021,05,서울특별시,구로구,205759,205.81,19566
2021,05,서울특별시,금천구,132229,183.07,16969
2021,05,서울특별시,영등포구,212050,194.78,18745
2021,05,서울특별시,동작구,203918,190.35,18602
2021,05,서울특별시,관악구,301536,161.6,14569
2021,05,서울특별시,서초구,186181,245.19,29067
2021,05,서울특별시,강남구,262859,228.83,25616
2021,05,서울특별시,송파구,286326,231.25,24002
2021,05,서울특별시,강동구,210383,213.48,21673
2021,05,경기도,의정부시,217993,222.96,21198
2021,05,경기도,부천시,382697,219.94,22100
2021,05,경기도,광명시,111866,232.57,22677
2021,05,경기도,평택시,330465,198.44,19655
2021,05,경기도,동두천시,49986,204.24,19452
2021,05,경기도,과천시,28552,214.76,24191
2021,05,경기도,구리시,84881,240.76,23882
2021,05,경기도,오산시,123215,212.0,20042
2021,05,경기도,시흥시,264864,216.5,20719
2021,05,경기도,군포시,119480,231.57,22364
2021,05,경기도,의왕시,65979,254.86,26250
2021,05,경기도,하남시,138852,234.81,23796
2021,05,경기도,가평군,38379,172.85,20016
2021,05,경기도,양평군,68562,188.73,23115
2021,06,서울특별시,종로구,88148,191.78,21220
2021,06,서울특별시,중구,74154,203.06,21495
2021,06,서울특별시,용산구,124515,231.66,27682
2021,06,서울특별시,성동구,140368,235.64,24309
2021,06,서울특별시,광진구,186340,196.61,20452
2021,06,서울특별시,동대문구,190983,203.26,19845
2021,06,서울특별시,중랑구,195984,204.55,20158
2021,06,서울특별시,성북구,213548,224.16,23023
2021,06,서울특별시,강북구,156371,201.61,19620
2021,06,서울특별시,도봉구,148554,223.94,21583
2021,06,서울특별시,노원구,225585,230.76,21014
2021,06,서울특별시,은평구,225207,221.82,22971
2021,06,서울특별시,서대문구,159793,215.98,22099
2021,06,서울특별시,마포구,195330,218.18,22558
2021,06,서울특별시,양천구,191496,243.98,25448
2021,06,서울특별시,강서구,284985,211.23,20918
2021,06,서울특별시,구로구,205788,216.13,21141
2021,06,서울특별시,금천구,132440,194.07,18583
2021,06,서울특별시,영등포구,212291,207.43,20873
2021,06,서울특별시,동작구,203032,202.38,20513
2021,06,서울특별시,관악구,301764,172.68,16094
2021,06,서울특별시,서초구,186042,265.5,33105
2021,06,서울특별시,강남구,262448,249.97,29623
2021,06,서울특별시,송파구,288251,243.62,26439
2021,06,서울특별시,강동구,209765,225.71,23613
2021,06,경기도,의정부시,218032,232.35,22646
2021,06,경기도,부천시,383056,228.83,23620
2021,06,경기도,광명시,111715,241.3,24052
2021,06,경기도,평택시,330433,209.91,21396
2021,06,경기도,동두천시,49923,208.65,19940
2021,06,경기도,과천시,28543,229.57,27058
2021,06,경기도,구리시,85190,248.38,25169
2021,06,경기도,오산시,123885,222.52,21495
2021,06,경기도,시흥시,264965,225.95,22207
2021,06,경기도,군포시,119487,239.31,23629
2021,06,경기도,의왕시,65986,266.39,28211
2021,06,경기도,하남시,140041,247.73,26030
2021,06,경기도,가평군,38558,176.14,20136
2021,06,경기도,양평군,68821,192.68,23538
2021,07,서울특별시,종로구,88211,242.7,29979
2021,07,서울특별시,중구,74132,271.22,33861
2021,07,서울특별시,용산구,124525,302.86,43526
2021,07,서울특별시,성동구,140702,279.97,31483
2021,07,서울특별시,광진구,186380,245.99,28216
2021,07,서울특별시,동대문구,191047,243.35,25715
2021,07,서울특별시,중랑구,196968,248.08,26894
2021,07,서울특별시,성북구,213622,261.24,28457
2021,07,서울특별시,강북구,156363,232.49,23708
2021,07,서울특별시,도봉구,148655,268.8,26933
2021,07,서울특별시,노원구,225562,278.17,26325
2021,07,서울특별시,은평구,226046,262.51,28864
2021,07,서울특별시,서대문구,161016,276.15,31149
2021,07,서울특별시,마포구,195609,277.33,32174
2021,07,서울특별시,양천구,191563,299.33,34324
2021,07,서울특별시,강서구,285616,253.62,27219
2021,07,서울특별시,구로구,206706,263.77,27883
2021,07,서울특별시,금천구,132634,238.7,24858
2021,07,서울특별시,영등포구,212678,266.7,30844
2021,07,서울특별시,동작구,203876,249.27,27256
2021,07,서울특별시,관악구,301766,207.95,20690
2021,07,서울특별시,서초구,185353,351.24,50437
2021,07,서울특별시,강남구,262800,340.98,48143
2021,07,서울특별시,송파구,288259,295.61,35200
2021,07,서울특별시,강동구,209864,285.77,32683
2021,07,경기도,의정부시,218229,263.47,26132
2021,07,경기도,부천시,382971,283.04,32212
2021,07,경기도,광명시,111587,295.19,31673
2021,07,경기도,평택시,332817,242.35,26180
2021,07,경기도,동두천시,49899,259.25,25802
2021,07,경기도,과천시,28521,298.54,37853
2021,07,경기도,구리시,84955,310.64,33996
2021,07,경기도,오산시,123989,260.55,26586
2021,07,경기도,시흥시,265751,265.07,27381
2021,07,경기도,군포시,119545,259.18,25729
2021,07,경기도,의왕시,67004,289.77,30738
2021,07,경기도,하남시,140179,307.23,34796
2021,07,경기도,가평군,38884,192.59,21803
2021,07,경기도,양평군,69570,205.63,24996
2021,08,서울특별시,종로구,88357,316.79,45048
2021,08,서울특별시,중구,74208,334.1,45269
2021,08,서울특별시,용산구,124497,411.06,70443
2021,08,서울특별시,성동구,140599,408.77,55651
2021,08,서울특별시,광진구,186499,338.05,45573
2021,08,서울특별시,동대문구,191312,342.88,42809
2021,08,서울특별시,중랑구,197321,336.53,41587
2021,08,서울특별시,성북구,213624,367.35,47860
2021,08,서울특별시,강북구,156337,331.46,40673
2021,08,서울특별시,도봉구,148595,355.5,41485
2021,08,서울특별시,노원구,225563,358.63,38614
2021,08,서울특별시,은평구,226168,365.18,46966
2021,08,서울특별시,서대문구,160952,342.55,43038
2021,08,서울특별시,마포구,195573,368.96,48839
2021,08,서울특별시,양천구,191559,404.26,53749
2021,08,서울특별시,강서구,285785,350.21,43723
2021,08,서울특별시,구로구,206819,357.03,43558
2021,08,서울특별시,금천구,132838,315.36,37341
2021,08,서울특별시,영등포구,212793,347.29,44020
2021,08,서울특별시,동작구,203680,339.67,43261
2021,08,서울특별시,관악구,302057,285.35,33332
2021,08,서울특별시,서초구,184520,457.11,76314
2021,08,서울특별시,강남구,262507,411.92,62062
2021,08,서울특별시,송파구,288173,409.54,56021
2021,08,서울특별시,강동구,209910,377.0,49287
2021,08,경기도,의정부시,220635,364.81,42543
2021,08,경기도,부천시,383117,370.39,46958
2021,08,경기도,광명시,111267,385.3,45885
2021,08,경기도,평택시,334667,346.77,43606
2021,08,경기도,동두천시,49910,306.36,33590
2021,08,경기도,과천시,28518,360.65,49801
2021,08,경기도,구리시,85248,383.62,45780
2021,08,경기도,오산시,123992,361.15,42506
2021,08,경기도,시흥시,265929,371.86,44994
2021,08,경기도,군포시,119582,384.02,45901
2021,08,경기도,의왕시,67041,415.67,52152
2021,08,경기도,하남시,140333,378.89,47321
2021,08,경기도,가평군,38993,253.09,31819
2021,08,경기도,양평군,69799,288.62,39463
2021,09,서울특별시,종로구,88342,223.69,26466
2021,09,서울특별시,중구,74208,234.25,26396
2021,09,서울특별시,용산구,124530,279.61,36620
2021,09,서울특별시,성동구,140623,294.95,32565
2021,09,서울특별시,광진구,187024,235.56,25840
2021,09,서울특별시,동대문구,191298,247.81,25696
2021,09,서울특별시,중랑구,197644,238.65,24504
2021,09,서울특별시,성북구,214292,268.8,29028
2021,09,서울특별시,강북구,157239,235.23,23621
2021,09,서울특별시,도봉구,148714,251.45,24663
2021,09,서울특별시,노원구,225550,257.37,23578
2021,09,서울특별시,은평구,226190,266.64,28509
2021,09,서울특별시,서대문구,160882,246.02,26371
2021,09,서울특별시,마포구,195826,261.87,28919
2021,09,서울특별시,양천구,191981,294.88,32698
2021,09,서울특별시,강서구,286049,255.78,26874
2021,09,서울특별시,구로구,206781,256.4,26244
2021,09,서울특별시,금천구,132965,229.88,23491
2021,09,서울특별시,영등포구,212919,246.67,26198
2021,09,서울특별시,동작구,203618,243.13,26005
2021,09,서울특별시,관악구,302110,207.82,20839
2021,09,서울특별시,서초구,184626,318.58,41580
2021,09,서울특별시,강남구,262446,291.06,36376
2021,09,서울특별시,송파구,288320,294.43,33528
2021,09,서울특별시,강동구,210080,266.54,29083
2021,09,경기도,의정부시,220629,272.35,26716
2021,09,경기도,부천시,383173,265.73,28448
2021,09,경기도,광명시,112305,272.91,27625
2021,09,경기도,평택시,334907,267.06,28658
2021,09,경기도,동두천시,49903,228.68,22307
2021,09,경기도,과천시,28558,251.35,29701
2021,09,경기도,구리시,84892,274.94,27653
2021,09,경기도,오산시,124094,266.42,26788
2021,09,경기도,시흥시,266942,272.23,28159
2021,09,경기도,군포시,119636,282.31,28198
2021,09,경기도,의왕시,67086,307.37,32310
2021,09,경기도,하남시,141008,283.6,30614
2021,09,경기도,가평군,39138,196.57,22083
2021,09,경기도,양평군,70025,224.99,26987
2021,10,서울특별시,종로구,88288,190.0,22154
2021,10,서울특별시,중구,74287,200.81,22088
2021,10,서울특별시,용산구,125659,226.41,28089
2021,10,서울특별시,성동구,140573,238.71,26261
2021,10,서울특별시,광진구,187160,195.38,21540
2021,10,서울특별시,동대문구,191510,206.37,21536
2021,10,서울특별시,중랑구,197733,203.09,21194
2021,10,서울특별시,성북구,214329,223.67,24202
2021,10,서울특별시,강북구,157235,199.14,20571
2021,10,서울특별시,도봉구,148691,221.15,22367
2021,10,서울특별시,노원구,225518,226.47,21620
2021,10,서울특별시,은평구,226672,223.29,24415
2021,10,서울특별시,서대문구,160766,214.92,23240
2021,10,서울특별시,마포구,196069,217.89,23856
2021,10,서울특별시,양천구,192060,245.47,26997
2021,10,서울특별시,강서구,286131,214.3,22729
2021,10,서울특별시,구로구,206742,216.96,22638
2021,10,서울특별시,금천구,132950,196.81,20363
2021,10,서울특별시,영등포구,213169,208.53,22220
2021,10,서울특별시,동작구,203248,203.53,21956
2021,10,서울특별시,관악구,303265,174.57,17795
2021,10,서울특별시,서초구,183832,265.96,34202
2021,10,서울특별시,강남구,262260,249.44,30398
2021,10,서울특별시,송파구,288418,243.76,27470
2021,10,서울특별시,강동구,210089,226.29,24889
2021,10,경기도,의정부시,220682,231.96,23684
2021,10,경기도,부천시,383165,229.7,25054
2021,10,경기도,광명시,111964,239.55,25094
2021,10,경기도,평택시,335820,215.2,23264
2021,10,경기도,동두천시,49990,211.7,21384
2021,10,경기도,과천시,29247,219.69,26287
2021,10,경기도,구리시,84618,247.48,25953
2021,10,경기도,오산시,124061,225.73,23271
2021,10,경기도,시흥시,267579,228.66,23903
2021,10,경기도,군포시,119774,236.75,24376
2021,10,경기도,의왕시,67117,261.62,28817
2021,10,경기도,하남시,141080,249.21,27204
2021,10,경기도,가평군,39218,179.34,21349
2021,10,경기도,양평군,70241,196.76,24720
2021,11,서울특별시,종로구,88287,189.21,22047
2021,11,서울특별시,중구,74453,198.58,21584
2021,11,서울특별시,용산구,125648,221.29,26891
2021,11,서울특별시,성동구,140693,234.83,25421
2021,11,서울특별시,광진구,187624,192.32,21159
2021,11,서울특별시,동대문구,191520,202.79,21052
2021,11,서울특별시,중랑구,198030,204.84,21343
2021,11,서울특별시,성북구,214398,225.26,24497
2021,11,서울특별시,강북구,157864,201.47,20973
2021,11,서울특별시,도봉구,148664,228.6,23494
2021,11,서울특별시,노원구,225781,234.84,22911
2021,11,서울특별시,은평구,228251,223.11,24465
2021,11,서울특별시,서대문구,160893,213.47,23118
2021,11,서울특별시,마포구,196235,212.9,22783
2021,11,서울특별시,양천구,192196,245.47,26870
2021,11,서울특별시,강서구,287173,210.73,22212
2021,11,서울특별시,구로구,208917,214.85,22409
2021,11,서울특별시,금천구,132970,196.14,20258
2021,11,서울특별시,영등포구,213820,203.57,21478
2021,11,서울특별시,동작구,203019,201.93,21846
2021,11,서울특별시,관악구,303374,171.34,17464
2021,11,서울특별시,서초구,182757,260.66,32967
2021,11,서울특별시,강남구,259323,240.91,28880
2021,11,서울특별시,송파구,288558,245.36,27898
2021,11,서울특별시,강동구,209872,227.17,25026
2021,11,경기도,의정부시,220722,240.16,24967
2021,11,경기도,부천시,383178,232.34,25416
2021,11,경기도,광명시,111788,247.05,26112
2021,11,경기도,평택시,336290,216.14,23333
2021,11,경기도,동두천시,50089,220.63,23001
2021,11,경기도,과천시,29238,233.79,28250
2021,11,경기도,구리시,85220,249.56,26335
2021,11,경기도,오산시,124172,225.04,23347
2021,11,경기도,시흥시,267748,229.92,24159
2021,11,경기도,군포시,119975,242.74,25397
2021,11,경기도,의왕시,66974,268.86,30150
2021,11,경기도,하남시,141125,256.34,28439
2021,11,경기도,가평군,39315,190.76,23454
2021,11,경기도,양평군,70461,207.97,27098
2021,12,서울특별시,종로구,88274,202.36,24721
2021,12,서울특별시,중구,74610,211.31,23957
2021,12,서울특별시,용산구,125667,230.19,29229
2021,12,서울특별시,성동구,140982,241.43,26616
2021,12,서울특별시,광진구,187599,199.24,22360
2021,12,서울특별시,동대문구,191544,209.99,22317
2021,12,서울특별시,중랑구,198146,212.84,22744
2021,12,서울특별시,성북구,214356,232.53,25988
2021,12,서울특별시,강북구,157728,208.37,22145
2021,12,서울특별시,도봉구,149173,236.74,24836
2021,12,서울특별시,노원구,225768,245.84,24659
2021,12,서울특별시,은평구,228601,231.87,26096
2021,12,서울특별시,서대문구,160925,225.35,25407
2021,12,서울특별시,마포구,195859,222.42,24689
2021,12,서울특별시,양천구,192167,251.64,27843
2021,12,서울특별시,강서구,287463,215.42,23111
2021,12,서울특별시,구로구,209365,222.36,23743
2021,12,서울특별시,금천구,133171,203.11,21452
2021,12,서울특별시,영등포구,213905,213.7,23340
2021,12,서울특별시,동작구,203107,206.46,22798
2021,12,서울특별시,관악구,303507,175.72,18245
2021,12,서울특별시,서초구,182108,268.53,34670
2021,12,서울특별시,강남구,262480,257.98,32095
2021,12,서울특별시,송파구,288732,250.87,29028
2021,12,서울특별시,강동구,210720,233.44,26126
2021,12,경기도,의정부시,220734,245.9,25886
2021,12,경기도,부천시,383318,241.78,27136
2021,12,경기도,광명시,111286,259.05,27940
2021,12,경기도,평택시,338411,220.66,24177
2021,12,경기도,동두천시,50110,233.5,25304
2021,12,경기도,과천시,29283,244.62,30138
2021,12,경기도,구리시,85080,263.75,28728
2021,12,경기도,오산시,124218,231.21,24432
2021,12,경기도,시흥시,267896,235.6,25150
2021,12,경기도,군포시,119957,249.32,26425
2021,12,경기도,의왕시,67241,275.6,31134
2021,12,경기도,하남시,141737,262.96,29643
2021,12,경기도,가평군,39424,201.12,25251
2021,12,경기도,양평군,70919,219.59,29284
2022,01,서울특별시,종로구,77118,218.7,29357
2022,01,서울특별시,중구,57149,213.68,25228
2022,01,서울특별시,용산구,105332,238.21,31154
2022,01,서울특별시,성동구,112001,247.53,27933
2022,01,서울특별시,광진구,174659,215.47,25271
2022,01,서울특별시,동대문구,154069,219.61,24876
2022,01,서울특별시,중랑구,175556,226.74,25683
2022,01,서울특별시,성북구,173553,233.35,27977
2022,01,서울특별시,강북구,146712,225.71,25668
2022,01,서울특별시,도봉구,141478,261.63,29307
2022,01,서울특별시,노원구,211207,263.79,27769
2022,01,서울특별시,은평구,178449,228.36,27180
2022,01,서울특별시,서대문구,131128,223.18,26318
2022,01,서울특별시,마포구,152886,226.97,26706
2022,01,서울특별시,양천구,169016,263.41,30628
2022,01,서울특별시,강서구,225759,229.89,26208
2022,01,서울특별시,구로구,167595,242.4,27482
2022,01,서울특별시,금천구,114864,219.68,24590
2022,01,서울특별시,영등포구,173461,225.24,25401
2022,01,서울특별시,동작구,172987,213.16,24532
2022,01,서울특별시,관악구,286468,190.35,21188
2022,01,서울특별시,서초구,129477,264.91,35327
2022,01,서울특별시,강남구,202623,255.0,32669
2022,01,서울특별시,송파구,211809,254.83,31137
2022,01,서울특별시,강동구,150462,233.81,27510
2022,01,경기도,의정부시,220617,274.96,31109
2022,01,경기도,부천시,383501,264.39,31489
2022,01,경기도,광명시,110890,285.47,32877
2022,01,경기도,평택시,340824,244.56,28981
2022,01,경기도,동두천시,50110,258.84,30153
2022,01,경기도,과천시,16376,264.16,33220
2022,01,경기도,구리시,84961,288.91,33658
2022,01,경기도,오산시,124699,252.15,28308
2022,01,경기도,시흥시,267821,260.43,29734
2022,01,경기도,군포시,119942,275.23,31581
2022,01,경기도,의왕시,67322,303.61,36429
2022,01,경기도,하남시,141108,289.79,35003
2022,01,경기도,가평군,39494,227.9,31884
2022,01,경기도,양평군,71184,250.94,37000
2022,02,서울특별시,종로구,86535,223.4,30000
2022,02,서울특별시,중구,73479,229.39,27825
2022,02,서울특별시,용산구,123958,252.96,34454
2022,02,서울특별시,성동구,138800,271.72,32363
2022,02,서울특별시,광진구,184459,219.29,26492
2022,02,서울특별시,동대문구,189122,232.13,26944
2022,02,서울특별시,중랑구,195681,233.56,26910
2022,02,서울특별시,성북구,212013,256.77,31430
2022,02,서울특별시,강북구,156568,232.36,27047
2022,02,서울특별시,도봉구,148409,258.15,29024
2022,02,서울특별시,노원구,224771,265.69,28260
2022,02,서울특별시,은평구,227396,253.11,30418
2022,02,서울특별시,서대문구,159419,241.57,28904
2022,02,서울특별시,마포구,195021,244.27,28938
2022,02,서울특별시,양천구,190703,273.44,32446
2022,02,서울특별시,강서구,286509,233.83,26741
2022,02,서울특별시,구로구,204013,244.45,28115
2022,02,서울특별시,금천구,126638,222.63,25932
2022,02,서울특별시,영등포구,208723,231.71,26776
2022,02,서울특별시,동작구,199270,230.95,27544
2022,02,서울특별시,관악구,296335,194.62,22133
2022,02,서울특별시,서초구,180352,285.86,38491
2022,02,서울특별시,강남구,261076,263.07,33362
2022,02,서울특별시,송파구,285531,274.88,34054
2022,02,서울특별시,강동구,206446,254.16,30624
2022,02,경기도,의정부시,220592,277.35,31568
2022,02,경기도,부천시,383482,259.23,30474
2022,02,경기도,광명시,110908,279.57,31513
2022,02,경기도,평택시,344060,243.49,28929
2022,02,경기도,동두천시,50104,250.52,28712
2022,02,경기도,과천시,29403,271.73,35638
2022,02,경기도,구리시,85563,278.34,31601
2022,02,경기도,오산시,124747,250.29,28030
2022,02,경기도,시흥시,268294,258.82,29423
2022,02,경기도,군포시,119983,275.57,31661
2022,02,경기도,의왕시,67345,305.16,36785
2022,02,경기도,하남시,142275,287.48,34411
2022,02,경기도,가평군,39546,222.28,31140
2022,02,경기도,양평군,71280,247.61,36974
2022,03,서울특별시,종로구,86592,197.05,24034
2022,03,서울특별시,중구,73484,204.73,22684
2022,03,서울특별시,용산구,123894,222.93,27480
2022,03,서울특별시,성동구,138858,237.82,26029
2022,03,서울특별시,광진구,184435,192.74,21476
2022,03,서울특별시,동대문구,190307,205.0,21683
2022,03,서울특별시,중랑구,195961,207.54,21952
2022,03,서울특별시,성북구,212025,227.17,25256
2022,03,서울특별시,강북구,156728,201.91,21225
2022,03,서울특별시,도봉구,148446,225.83,23226
2022,03,서울특별시,노원구,224804,234.08,22919
2022,03,서울특별시,은평구,227556,225.01,24745
2022,03,서울특별시,서대문구,159804,220.5,24084
2022,03,서울특별시,마포구,195292,215.7,23339
2022,03,서울특별시,양천구,190789,243.61,26492
2022,03,서울특별시,강서구,286617,209.1,22055
2022,03,서울특별시,구로구,204032,217.58,23036
2022,03,서울특별시,금천구,126878,197.21,21142
2022,03,서울특별시,영등포구,208676,210.36,22689
2022,03,서울특별시,동작구,199207,204.69,22326
2022,03,서울특별시,관악구,296668,170.19,17764
2022,03,서울특별시,서초구,179967,260.36,32623
2022,03,서울특별시,강남구,261166,243.8,29122
2022,03,서울특별시,송파구,285522,243.89,27245
2022,03,서울특별시,강동구,206517,225.69,24828
2022,03,경기도,의정부시,220638,241.7,25112
2022,03,경기도,부천시,383413,232.92,25442
2022,03,경기도,광명시,110696,253.18,26803
2022,03,경기도,평택시,343627,213.11,22957
2022,03,경기도,동두천시,50125,221.3,23058
2022,03,경기도,과천시,29723,242.84,29418
2022,03,경기도,구리시,85810,252.04,26647
2022,03,경기도,오산시,124808,223.82,23189
2022,03,경기도,시흥시,270109,226.48,23505
2022,03,경기도,군포시,121488,240.74,25193
2022,03,경기도,의왕시,67365,268.83,29794
2022,03,경기도,하남시,142287,254.99,27903
2022,03,경기도,가평군,39621,188.05,23828
2022,03,경기도,양평군,71346,207.36,28084
2022,04,서울특별시,종로구,86551,192.55,22537
2022,04,서울특별시,중구,73583,200.39,21545
2022,04,서울특별시,용산구,123944,223.27,26821
2022,04,서울특별시,성동구,138920,240.67,25798
2022,04,서울특별시,광진구,184653,195.33,21431
2022,04,서울특별시,동대문구,190286,207.09,21437
2022,04,서울특별시,중랑구,196154,208.79,21675
2022,04,서울특별시,성북구,212035,232.27,25096
2022,04,서울특별시,강북구,156827,205.55,21184
2022,04,서울특별시,도봉구,148477,228.67,23246
2022,04,서울특별시,노원구,224724,237.79,22883
2022,04,서울특별시,은평구,229036,225.49,24478
2022,04,서울특별시,서대문구,159816,216.39,23161
2022,04,서울특별시,마포구,195468,215.02,22801
2022,04,서울특별시,양천구,190895,248.35,26860
2022,04,서울특별시,강서구,287132,213.37,22073
2022,04,서울특별시,구로구,204381,220.01,22960
2022,04,서울특별시,금천구,127104,198.23,20885
2022,04,서울특별시,영등포구,209017,207.98,21856
2022,04,서울특별시,동작구,199297,208.87,22522
2022,04,서울특별시,관악구,297032,173.42,17752
2022,04,서울특별시,서초구,180507,259.38,32148
2022,04,서울특별시,강남구,261041,240.94,28118
2022,04,서울특별시,송파구,285261,251.03,28109
2022,04,서울특별시,강동구,205973,227.34,24824
2022,04,경기도,의정부시,219539,246.95,25295
2022,04,경기도,부천시,375989,235.79,25600
2022,04,경기도,광명시,108799,253.91,26283
2022,04,경기도,평택시,343682,218.79,23503
2022,04,경기도,동두천시,49723,216.93,22246
2022,04,경기도,과천시,30254,245.77,29809
2022,04,경기도,구리시,84943,248.93,25841
2022,04,경기도,오산시,124580,228.58,23397
2022,04,경기도,시흥시,269643,233.25,23990
2022,04,경기도,군포시,120473,249.48,26018
2022,04,경기도,의왕시,67039,281.61,30921
2022,04,경기도,하남시,141120,262.63,28743
2022,04,경기도,가평군,39436,185.49,23294
2022,04,경기도,양평군,71105,206.79,27901
2022,05,서울특별시,종로구,86547,174.35,19900
2022,05,서울특별시,중구,73589,185.92,19545
2022,05,서울특별시,용산구,124103,204.77,24069
2022,05,서울특별시,성동구,138825,219.25,22759
2022,05,서울특별시,광진구,184650,177.92,19065
2022,05,서울특별시,동대문구,190622,188.05,18966
2022,05,서울특별시,중랑구,196166,190.72,19263
2022,05,서울특별시,성북구,211940,210.48,22112
2022,05,서울특별시,강북구,156834,184.88,18408
2022,05,서울특별시,도봉구,148525,207.21,20310
2022,05,서울특별시,노원구,224667,214.44,19824
2022,05,서울특별시,은평구,227707,207.61,21803
2022,05,서울특별시,서대문구,161234,198.78,20707
2022,05,서울특별시,마포구,195473,199.62,20674
2022,05,서울특별시,양천구,190825,227.09,23742
2022,05,서울특별시,강서구,286989,195.08,19676
2022,05,서울특별시,구로구,204526,200.17,20333
2022,05,서울특별시,금천구,127063,182.06,18681
2022,05,서울특별시,영등포구,210001,190.75,19620
2022,05,서울특별시,동작구,199154,189.1,19764
2022,05,서울특별시,관악구,297058,157.33,15735
2022,05,서울특별시,서초구,180452,241.73,29528
2022,05,서울특별시,강남구,260891,228.12,26298
2022,05,서울특별시,송파구,286094,228.82,24787
2022,05,서울특별시,강동구,206073,210.42,22255
2022,05,경기도,의정부시,219445,223.65,22143
2022,05,경기도,부천시,375904,216.27,22855
2022,05,경기도,광명시,108614,232.04,23424
2022,05,경기도,평택시,344739,197.16,20864
2022,05,경기도,동두천시,49750,200.3,20035
2022,05,경기도,과천시,30253,225.71,26428
2022,05,경기도,구리시,84968,230.83,23389
2022,05,경기도,오산시,124603,208.8,20950
2022,05,경기도,시흥시,270121,213.35,21284
2022,05,경기도,군포시,120468,225.77,22726
2022,05,경기도,의왕시,66956,252.55,26794
2022,05,경기도,하남시,141758,243.4,25890
2022,05,경기도,가평군,39566,167.56,21332
2022,05,경기도,양평군,71218,181.8,24940
2022,06,서울특별시,종로구,86816,187.11,22099
2022,06,서울특별시,중구,73489,203.28,22401
2022,06,서울특별시,용산구,124245,223.02,27715
2022,06,서울특별시,성동구,138840,230.19,24590
2022,06,서울특별시,광진구,184625,191.49,21241
2022,06,서울특별시,동대문구,190731,198.69,20491
2022,06,서울특별시,중랑구,196449,199.84,20671
2022,06,서울특별시,성북구,212147,218.66,23351
2022,06,서울특별시,강북구,156874,192.54,19521
2022,06,서울특별시,도봉구,148533,215.41,21541
2022,06,서울특별시,노원구,224650,223.96,21156
2022,06,서울특별시,은평구,228905,216.25,23199
2022,06,서울특별시,서대문구,161240,212.14,22945
2022,06,서울특별시,마포구,195471,214.2,23108
