지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),현지기압(hPa),일조(hr),일사(MJ/m2),적설(cm),전운량(10분위),지면온도(°C)
168,여수,2020-01-02 5:00,0.9,,1.2,50,68,1020.4,,,,0,-1.6
168,여수,2020-01-02 6:00,1.1,,1.3,50,71,1020.5,,,,0,-1.5
168,여수,2020-01-02 7:00,0.6,,0.6,230,73,1021.7,,,,2,-2.1
168,여수,2020-01-02 8:00,0.6,,0.6,320,70,1022,0,0,,3,-1.7
168,여수,2020-01-02 9:00,1.9,,1.4,50,70,1022.2,0.6,0.13,,0,2.3
168,여수,2020-01-02 10:00,3.3,,2.8,70,64,1022.1,1,0.67,,2,4.9
168,여수,2020-01-02 11:00,4.2,,1.9,70,63,1021.8,1,1.15,,2,12
168,여수,2020-01-02 12:00,5.1,,2.7,70,58,1020.7,1,1.55,,1,15.9
168,여수,2020-01-02 13:00,7.6,,1.6,160,52,1019.7,1,1.65,,3,17
168,여수,2020-01-02 14:00,8.7,,4.9,270,44,1019,1,1.52,,0,17.7
168,여수,2020-01-02 15:00,9.4,,5.6,270,43,1018.7,1,1.32,,0,16
168,여수,2020-01-02 16:00,9.4,,3.5,230,45,1019,1,0.83,,0,11.3
168,여수,2020-01-02 17:00,8.4,,5.4,290,44,1019,1,0.23,,0,6.4
168,여수,2020-01-02 18:00,7.1,,3,320,50,1019,0,0,,0,3.8
168,여수,2020-01-02 19:00,6.4,,6.7,270,51,1019.2,,,,1,3.5
168,여수,2020-01-02 20:00,5.6,,7.6,290,51,1019.4,,,,0,3
168,여수,2020-01-02 21:00,5,,6.2,320,53,1019.9,,,,0,2.4
168,여수,2020-01-02 22:00,4.6,,6.7,320,55,1020.3,,,,0,2.2
168,여수,2020-01-02 23:00,4.2,,4,290,57,1020.1,,,,0,1.3
168,여수,2020-01-03 0:00,4,,7.9,290,62,1019.5,,,,0,1.7
168,여수,2020-01-03 1:00,4.1,,10.4,320,64,1018.6,,,,0,2.1
168,여수,2020-01-03 2:00,4,,9.3,320,65,1018.2,,,,0,2.1
168,여수,2020-01-03 3:00,4.2,,7.3,320,64,1018.1,,,,0,2
168,여수,2020-01-03 4:00,4.5,,7.4,320,63,1018.2,,,,0,1.9
168,여수,2020-01-03 5:00,4.5,,3.8,320,63,1017.9,,,,0,1.4
168,여수,2020-01-03 6:00,4.4,,4.9,290,64,1018,,,,0,1.2
168,여수,2020-01-03 7:00,4.1,,5.1,270,65,1018.3,,,,0,1
168,여수,2020-01-03 8:00,3.9,,8.3,290,63,1018.1,0,0,,0,1.6
168,여수,2020-01-03 9:00,4.3,,9.6,320,62,1018.3,0.6,0.14,,3,4
168,여수,2020-01-03 10:00,5.1,,4.1,340,59,1018.6,1,0.72,,3,8.9
168,여수,2020-01-03 11:00,6.4,,3.1,320,53,1018.5,1,1.27,,6,14.9
168,여수,2020-01-03 12:00,7.8,,3,340,46,1017.4,1,1.63,,6,17.5
168,여수,2020-01-03 13:00,8.8,,5.4,290,43,1016.4,1,1.78,,0,18
168,여수,2020-01-03 14:00,9.6,,5,290,39,1015.8,1,1.74,,0,18.5
168,여수,2020-01-03 15:00,10.1,,5.9,290,39,1015.3,1,1.36,,2,16.4
168,여수,2020-01-03 16:00,9.3,,6.8,320,39,1015.5,1,0.85,,3,11.6
168,여수,2020-01-03 17:00,8.7,,6.2,290,40,1016,1,0.27,,5,7.1
168,여수,2020-01-03 18:00,7.6,,6.4,290,45,1016.5,0.2,0.01,,5,4.8
168,여수,2020-01-03 19:00,6.7,,5.6,320,49,1016.8,,,,,3.9
168,여수,2020-01-03 20:00,6,,6.8,320,54,1017,,,,0,3.4
168,여수,2020-01-03 21:00,5.3,,7.5,320,58,1016.9,,,,0,3.1
168,여수,2020-01-03 22:00,4.8,,6.9,320,61,1017.2,,,,0,2.5
168,여수,2020-01-03 23:00,4.2,,5.5,320,66,1016.8,,,,0,1.8
168,여수,2020-01-04 0:00,3.9,,6.2,320,68,1016.5,,,,0,1.6
168,여수,2020-01-04 1:00,3.5,,2.3,340,70,1016.4,,,,0,0.5
168,여수,2020-01-04 2:00,3.1,,5.4,320,72,1016.2,,,,0,0.7
168,여수,2020-01-04 3:00,2.7,,4.3,320,74,1016,,,,0,0.1
168,여수,2020-01-04 4:00,2.6,,1.6,340,76,1016,,,,0,-0.6
168,여수,2020-01-04 5:00,2,,0.8,320,75,1015.8,,,,0,-1.3
168,여수,2020-01-04 6:00,2.4,,3.4,340,63,1015.8,,,,5,-0.5
168,여수,2020-01-04 7:00,2.9,,2.1,340,54,1016,,,,7,-0.4
168,여수,2020-01-04 8:00,2.7,,4,290,55,1016.2,0,0,,6,0.1
168,여수,2020-01-04 9:00,3.4,,5.4,290,41,1016.3,0.6,0.16,,7,3.2
168,여수,2020-01-04 10:00,5,,9.1,320,54,1016.8,0.9,0.63,,7,6.5
168,여수,2020-01-04 11:00,6.1,,7.3,290,54,1016.4,1,1.05,,7,12.4
168,여수,2020-01-04 12:00,7.3,,7.3,320,48,1016.1,1,1.51,,4,13.2
168,여수,2020-01-04 13:00,8.3,,6.8,290,43,1015.2,1,1.83,,0,17.2
168,여수,2020-01-04 14:00,9.1,,6.4,290,42,1014.8,1,1.69,,0,17.5
168,여수,2020-01-04 15:00,8.9,,8,290,43,1014.6,1,1.38,,0,15.2
168,여수,2020-01-04 16:00,8.8,,7.2,290,45,1015.1,1,0.85,,0,11.1
168,여수,2020-01-04 17:00,8.2,,6.9,290,47,1015.7,1,0.24,,0,6.7
168,여수,2020-01-04 18:00,7.4,,3.8,320,50,1016.1,0,0,,0,4.3
168,여수,2020-01-04 19:00,7,,4.7,340,51,1016.6,,,,0,3.9
168,여수,2020-01-04 20:00,6.5,,5.3,340,51,1017.5,,,,6,3.7
168,여수,2020-01-04 21:00,6.1,,7.1,320,55,1017.9,,,,0,3.6
168,여수,2020-01-04 22:00,5.6,,4.1,320,59,1018.5,,,,0,2.3
168,여수,2020-01-04 23:00,5.3,,2.5,360,60,1018.8,,,,0,1.6
168,여수,2020-01-05 0:00,4.4,,0.6,340,66,1019,,,,0,-0.1
168,여수,2020-01-05 1:00,3.9,,0.9,290,68,1019.2,,,,0,-0.7
168,여수,2020-01-05 2:00,3.3,,0.9,270,71,1019.7,,,,0,-1.4
168,여수,2020-01-05 3:00,3.4,,1.3,20,68,1019.7,,,,0,-1.2
168,여수,2020-01-05 4:00,2.5,,1.8,290,73,1019.6,,,,0,-1.4
168,여수,2020-01-05 5:00,2.1,,0.5,250,78,1020.2,,,,0,-2
168,여수,2020-01-05 6:00,1.9,,1.4,270,79,1020.7,,,,0,-2
168,여수,2020-01-05 7:00,1.7,,0.7,270,83,1021.2,,,,0,-2.2
168,여수,2020-01-05 8:00,2.1,,2.1,70,81,1021.4,0,0,,0,-1.2
168,여수,2020-01-05 9:00,2.9,,0.8,250,71,1022.4,0.6,0.19,,0,2
168,여수,2020-01-05 10:00,4.2,,4.2,50,55,1023,1,0.85,,0,8
168,여수,2020-01-05 11:00,5.2,,4.2,70,51,1022.5,1,1.43,,0,13.9
168,여수,2020-01-05 12:00,6.9,,3.6,70,36,1021.6,1,1.82,,0,18.3
168,여수,2020-01-05 13:00,7.9,,2.7,50,27,1021.1,1,1.97,,0,21.6
168,여수,2020-01-05 14:00,9,,1.6,70,25,1020.6,1,1.84,,0,22.2
168,여수,2020-01-05 15:00,9.5,,1.2,90,31,1020.7,1,1.31,,4,19
168,여수,2020-01-05 16:00,9.8,,1.3,90,34,1021,1,0.98,,5,14.8
168,여수,2020-01-05 17:00,8.6,,1.5,180,44,1021.6,0.6,0.16,,3,6.3
168,여수,2020-01-05 18:00,7.5,,0.6,270,43,1022.1,0,0,,4,2.8
168,여수,2020-01-05 19:00,6.6,,0,0,44,1022.3,,,,5,2
168,여수,2020-01-05 20:00,6.5,,1.3,50,43,1021.9,,,,8,2.7
168,여수,2020-01-05 21:00,6.4,,1.5,50,56,1021.8,,,,4,2.1
168,여수,2020-01-05 22:00,6.7,,2.5,50,56,1021.9,,,,9,3.9
168,여수,2020-01-05 23:00,7,,1.4,70,56,1021.9,,,,10,4.5
168,여수,2020-01-06 0:00,7.1,,2.7,70,61,1021.6,,,,10,5.1
168,여수,2020-01-06 1:00,7,,4.8,50,60,1020.8,,,,8,5.3
168,여수,2020-01-06 2:00,7.2,,5.8,50,52,1020.3,,,,10,5.8
168,여수,2020-01-06 3:00,7.3,,6.5,50,53,1020.1,,,,10,6.1
168,여수,2020-01-06 4:00,7.8,,4.7,50,48,1020.9,,,,10,6.4
168,여수,2020-01-06 5:00,7.3,,6.9,50,49,1020,,,,10,6.3
168,여수,2020-01-06 6:00,7.3,,6.7,50,53,1019.6,,,,10,6.3
168,여수,2020-01-06 7:00,7.9,,6,50,46,1019.5,,,,10,6.6
168,여수,2020-01-06 8:00,7.8,,6,50,53,1020.2,0,0,,10,6.2
168,여수,2020-01-06 9:00,7.6,0,5.7,50,59,1020.4,0,0.01,,10,5.9
168,여수,2020-01-06 10:00,7.4,,6,50,63,1020.2,0,0.04,,10,5.9
168,여수,2020-01-06 11:00,7.1,,5.8,50,72,1019,0,0.08,,10,6.7
168,여수,2020-01-06 12:00,7.2,0,5.8,50,73,1018.4,0,0.08,,10,6.6
168,여수,2020-01-06 13:00,6.6,,6.8,50,82,1017.5,0,0.19,,10,7
168,여수,2020-01-06 14:00,6.2,,6.5,50,92,1016.9,0,0.08,,10,6.9
168,여수,2020-01-06 15:00,6.1,2.7,6.2,50,93,1016.2,0,0.08,,10,6.6
168,여수,2020-01-06 16:00,6.6,,7,50,95,1015.9,0,0.02,,10,6.7
168,여수,2020-01-06 17:00,6.5,,6.9,50,95,1015.9,0,0.02,,10,6.3
168,여수,2020-01-06 18:00,6.5,2,6.7,50,96,1015.6,0,0,,10,6.3
168,여수,2020-01-06 19:00,6.8,,5.4,50,96,1015.5,,,,10,6.5
168,여수,2020-01-06 20:00,6.6,,6.8,50,98,1015.4,,,,10,6.4
168,여수,2020-01-06 21:00,6.4,3.1,6.9,50,100,1014.7,,,,10,6.4
168,여수,2020-01-06 22:00,6.5,,8,50,100,1013.9,,,,10,6.5
168,여수,2020-01-06 23:00,6.5,,8.5,50,100,1012.9,,,,10,6.6
168,여수,2020-01-07 0:00,6.9,5.8,7.7,50,100,1011.9,,,,10,6.9
168,여수,2020-01-07 1:00,7.6,,6,50,100,1011.4,,,,10,7.4
168,여수,2020-01-07 2:00,7.6,,7,50,100,1010.6,,,,10,7.5
168,여수,2020-01-07 3:00,7.9,8.7,7.6,50,100,1010.2,,,,10,7.8
168,여수,2020-01-07 4:00,8.2,,5.2,50,100,1009.4,,,,10,8.1
168,여수,2020-01-07 5:00,8.2,,2.9,50,100,1008.9,,,,10,8.1
168,여수,2020-01-07 6:00,8.4,2,2.1,70,100,1008.6,,,,10,8.3
168,여수,2020-01-07 7:00,8.5,,0.6,50,100,1008.7,,,,10,8.6
168,여수,2020-01-07 8:00,9.1,,0.9,70,100,1008.5,0,0,,10,8.9
168,여수,2020-01-07 9:00,9.3,1.3,1.1,50,100,1008.6,0,0,,10,9.4
168,여수,2020-01-07 10:00,10.4,,0.6,230,100,1008.8,0,0,,10,10.4
168,여수,2020-01-07 11:00,12,,0.9,230,100,1008.1,0,0.03,,10,12
168,여수,2020-01-07 12:00,13.9,0.9,3,230,100,1006.7,0,0.16,,10,14.5
168,여수,2020-01-07 13:00,15,,3,230,100,1006.1,0,0.14,,10,14.6
168,여수,2020-01-07 14:00,15.2,,3,230,100,1004.9,0,0.03,,10,14.7
168,여수,2020-01-07 15:00,15.3,0.4,6.3,200,100,1004,0,0.06,,10,14.3
168,여수,2020-01-07 16:00,15.2,,5.9,230,100,1003.4,0,0.01,,10,14.2
168,여수,2020-01-07 17:00,16.8,,11,200,97,1002.2,0,0,,10,15.2
168,여수,2020-01-07 18:00,17,0.8,9.8,180,96,1001.4,0,0.01,,10,15.4
168,여수,2020-01-07 19:00,16.8,,11.8,180,96,999,,,,10,15.7
168,여수,2020-01-07 20:00,17.2,,14.7,180,96,996.6,,,,10,16.1
168,여수,2020-01-07 21:00,15.3,14.3,9.9,250,88,997.4,,,,10,14.1
168,여수,2020-01-07 22:00,14.9,,6.9,250,79,997.3,,,,10,13.2
168,여수,2020-01-07 23:00,13.2,,9.3,230,91,996.5,,,,10,12.5
168,여수,2020-01-08 0:00,12.6,0.2,10.8,250,78,996.9,,,,10,11.3
168,여수,2020-01-08 1:00,11.9,,10.6,250,78,997.2,,,,10,10.5
168,여수,2020-01-08 2:00,10.3,,7.1,250,70,997.7,,,,10,8.2
168,여수,2020-01-08 3:00,9.5,0.1,9.4,230,72,999.2,,,,10,8.1
168,여수,2020-01-08 4:00,8.2,,10.2,270,76,999.8,,,,10,7.3
168,여수,2020-01-08 5:00,7.2,,9.3,270,80,1001,,,,10,6.4
168,여수,2020-01-08 6:00,7,0.1,13.3,270,73,1000.9,,,,10,6.1
168,여수,2020-01-08 7:00,6.9,,9.8,270,75,1002,,,,10,6
168,여수,2020-01-08 8:00,6.5,,8.5,270,79,1003.6,0,0,,10,5.9
168,여수,2020-01-08 9:00,6.5,,13.5,270,73,1004.6,0,0.03,,10,6.1
168,여수,2020-01-08 10:00,6.7,,13.6,270,66,1006,0.4,0.43,,7,8
168,여수,2020-01-08 11:00,7.3,,11.9,270,63,1006.1,1,1.5,,5,11.1
168,여수,2020-01-08 12:00,7.3,,8,270,64,1006.5,0.9,1.49,,9,9.9
168,여수,2020-01-08 13:00,6.5,,6.3,290,68,1007.7,0.1,0.37,,9,7.6
168,여수,2020-01-08 14:00,5.7,,8.3,290,72,1008.6,0,0.07,,10,5.8
168,여수,2020-01-08 15:00,5.7,,6.9,320,73,1009.1,0,0.02,,10,5.9
168,여수,2020-01-08 16:00,5.7,,5.3,290,73,1010,0,0.01,,10,5.7
168,여수,2020-01-08 17:00,5.5,,6.2,320,74,1011,0,0,,9,5
168,여수,2020-01-08 18:00,5.4,0,6.2,270,75,1012.4,0,0,,10,4.8
168,여수,2020-01-08 19:00,5.3,,6.8,290,75,1012.8,,,,10,4.6
168,여수,2020-01-08 20:00,5.3,,7,290,73,1013,,,,10,4.4
168,여수,2020-01-08 21:00,5.2,0,8.5,320,71,1013,,,,2,3.2
168,여수,2020-01-08 22:00,5.1,,7.4,290,70,1013.3,,,,9,2.8
168,여수,2020-01-08 23:00,4.8,,6,290,69,1013.5,,,,8,2.5
168,여수,2020-01-09 0:00,4.6,,6.7,290,69,1013.6,,,,4,2.4
168,여수,2020-01-09 1:00,4.1,,9.5,320,65,1013.2,,,,6,1.8
168,여수,2020-01-09 2:00,3.8,,7.2,290,66,1013.4,,,,6,1.5
168,여수,2020-01-09 3:00,3.8,,6.6,320,64,1013.4,,,,7,1.5
168,여수,2020-01-09 4:00,3.5,,7.5,290,64,1013.5,,,,4,1.3
168,여수,2020-01-09 5:00,3.5,,8.2,290,63,1013.2,,,,8,1.6
168,여수,2020-01-09 6:00,3.3,,8.5,290,62,1013.3,,,,8,1.4
168,여수,2020-01-09 7:00,3,,6.2,290,63,1014.1,,,,7,1
168,여수,2020-01-09 8:00,2.8,,5.6,290,64,1014.1,0,0,,7,0.9
168,여수,2020-01-09 9:00,3.2,,8,320,62,1014.2,0.5,0.18,,7,2.8
168,여수,2020-01-09 10:00,3.9,,7.3,320,57,1014.4,1,0.6,,5,4.2
168,여수,2020-01-09 11:00,5.1,,8.4,320,49,1014.3,1,1.32,,5,8.9
168,여수,2020-01-09 12:00,6,,8.1,290,45,1013.4,1,1.71,,5,11
168,여수,2020-01-09 13:00,6.6,,7,290,41,1013,1,1.41,,4,9.6
168,여수,2020-01-09 14:00,7.4,,6.3,320,37,1012.6,1,1.21,,7,10.6
168,여수,2020-01-09 15:00,7.6,,7.2,320,37,1012.6,1,0.99,,7,9.8
168,여수,2020-01-09 16:00,7.1,,6.8,320,39,1012.6,0.2,0.47,,8,6.5
168,여수,2020-01-09 17:00,6.5,,7,320,41,1013.1,0,0.09,,8,4.4
168,여수,2020-01-09 18:00,5.8,,7.2,320,45,1013.6,0,0,,8,3.1
168,여수,2020-01-09 19:00,5,,6.3,340,52,1013.8,,,,8,2.4
168,여수,2020-01-09 20:00,4.3,,9,320,57,1014.1,,,,7,1.8
168,여수,2020-01-09 21:00,3.9,,8.9,320,60,1014.5,,,,8,1.6
168,여수,2020-01-09 22:00,3.4,,7,290,64,1014.7,,,,8,1.3
168,여수,2020-01-09 23:00,3,,5.1,320,66,1014.9,,,,6,0.8
168,여수,2020-01-10 0:00,2.5,,5.3,320,69,1014.7,,,,5,0.2
168,여수,2020-01-10 1:00,2.1,,2.2,340,71,1014.6,,,,0,-0.5
168,여수,2020-01-10 2:00,1.6,,0.8,360,72,1014.9,,,,2,0
168,여수,2020-01-10 3:00,1.2,,0.6,360,73,1014.7,,,,0,-0.1
168,여수,2020-01-10 4:00,1.6,,1.6,50,74,1014.4,,,,0,-0.2
168,여수,2020-01-10 5:00,0.8,,1.5,250,78,1014.5,,,,3,-0.6
168,여수,2020-01-10 6:00,0.3,,0.2,0,78,1014.9,,,,3,-1.1
168,여수,2020-01-10 7:00,0.1,,0.7,290,77,1015.6,,,,0,-1.6
168,여수,2020-01-10 8:00,0.9,,2.7,20,71,1015.4,0,0,,0,-1.3
168,여수,2020-01-10 9:00,2.1,,2.9,50,69,1016,0.5,0.2,,0,1.1
168,여수,2020-01-10 10:00,3.1,,4.4,50,63,1016.4,1,0.85,,2,3.4
168,여수,2020-01-10 11:00,3.5,,5.3,50,57,1016.1,1,1.45,,1,9.9
168,여수,2020-01-10 12:00,4.5,,4.1,50,53,1014.6,1,1.62,,4,11.2
168,여수,2020-01-10 13:00,5.9,,4.1,50,41,1012.7,1,1.93,,5,16
168,여수,2020-01-10 14:00,7.4,,1.4,70,29,1012.4,1,1.68,,6,16.9
168,여수,2020-01-10 15:00,9.6,,2.2,200,32,1012.9,1,1.53,,4,17
168,여수,2020-01-10 16:00,9.6,,3.4,200,45,1012.7,1,0.92,,0,12.3
168,여수,2020-01-10 17:00,8.2,,3,200,49,1012.9,1,0.29,,3,5.5
168,여수,2020-01-10 18:00,6.9,,1.9,250,42,1012.8,0,0,,3,3.1
168,여수,2020-01-10 19:00,5.9,,1.7,250,49,1012.7,,,,7,1.9
168,여수,2020-01-10 20:00,5.1,,2.4,250,50,1012.8,,,,4,1.3
168,여수,2020-01-10 21:00,4.9,,2.9,290,48,1012.5,,,,4,1.4
168,여수,2020-01-10 22:00,4.9,,2.1,320,51,1012.1,,,,7,1.4
168,여수,2020-01-10 23:00,4.9,,3.3,290,56,1012,,,,8,1.9
168,여수,2020-01-11 0:00,4.7,,2.5,270,60,1011.7,,,,9,1.9
168,여수,2020-01-11 1:00,4.7,,5.1,290,58,1011.5,,,,9,2.3
168,여수,2020-01-11 2:00,4.2,,1.3,290,57,1011.6,,,,8,1.7
168,여수,2020-01-11 3:00,4,,2.3,320,55,1011.5,,,,8,1.6
168,여수,2020-01-11 4:00,3.9,,6,320,54,1011.1,,,,8,1.3
168,여수,2020-01-11 5:00,3.4,,7.1,320,51,1010.6,,,,6,0.8
168,여수,2020-01-11 6:00,2.9,,5.1,320,56,1011,,,,7,0
168,여수,2020-01-11 7:00,2.5,,1.9,340,57,1011.5,,,,4,-0.8
168,여수,2020-01-11 8:00,2.4,,3.3,340,54,1011.8,0,0,,1,-0.5
168,여수,2020-01-11 9:00,3.3,,2.2,20,51,1012.4,0.5,0.12,,0,3.3
168,여수,2020-01-11 10:00,4.2,,4.9,50,51,1012.8,1,0.77,,0,8.2
168,여수,2020-01-11 11:00,5.3,,3.1,70,52,1012.4,1,1.31,,0,13.9
168,여수,2020-01-11 12:00,6.2,,1.9,90,50,1011.3,1,1.66,,0,17.2
168,여수,2020-01-11 13:00,7.1,,2.6,70,47,1009.7,1,1.79,,0,18.5
168,여수,2020-01-11 14:00,9.5,,1.5,160,46,1008.7,1,1.66,,0,19.2
168,여수,2020-01-11 15:00,8.7,,2,70,47,1007.9,1,1.32,,0,17.1
168,여수,2020-01-11 16:00,10,,3.2,290,39,1008.3,1,0.8,,2,12.6
168,여수,2020-01-11 17:00,8.8,,3.2,320,45,1008.2,0.9,0.21,,4,6.5
168,여수,2020-01-11 18:00,7.8,,4.9,290,46,1008,0,0,,8,5.4
168,여수,2020-01-11 19:00,7.2,,5.7,320,47,1007.9,,,,10,5.2
168,여수,2020-01-11 20:00,6.5,,6.3,320,50,1008.4,,,,9,4.5
168,여수,2020-01-11 21:00,5.9,,7.1,320,54,1008.8,,,,8,4.1
168,여수,2020-01-11 22:00,5.4,,7.6,320,58,1008.9,,,,10,3.9
168,여수,2020-01-11 23:00,5,,6.3,320,62,1008.8,,,,10,3.7
168,여수,2020-01-12 0:00,4.6,,6.9,320,60,1008.5,,,,8,3.5
168,여수,2020-01-12 1:00,4.1,,7.2,320,56,1008.2,,,,10,2.8
168,여수,2020-01-12 2:00,3.6,,6.5,340,53,1008.3,,,,10,2.6
168,여수,2020-01-12 3:00,3.4,,6.5,320,53,1008,,,,9,2.2
168,여수,2020-01-12 4:00,3,,7.9,320,57,1007.7,,,,8,2
168,여수,2020-01-12 5:00,2.7,,5.3,320,60,1007.5,,,,10,1.5
168,여수,2020-01-12 6:00,2.9,,10.2,290,62,1007.6,,,,10,1.7
168,여수,2020-01-12 7:00,2.6,,8.5,320,64,1008.1,,,,7,0.9
168,여수,2020-01-12 8:00,2.6,,8.8,290,62,1008.5,0,0,,4,1.1
168,여수,2020-01-12 9:00,3.2,,11,290,60,1008.5,0.5,0.19,,3,4.1
168,여수,2020-01-12 10:00,4,,10.7,290,56,1009.3,1,0.81,,3,5.7
168,여수,2020-01-12 11:00,4.7,,9.9,290,51,1009.6,0.9,1.02,,2,10.2
168,여수,2020-01-12 12:00,5.4,,8.6,320,50,1008.5,1,1.71,,0,13.1
168,여수,2020-01-12 13:00,6.1,,5.8,320,48,1008,1,1.88,,2,15.7
168,여수,2020-01-12 14:00,7.1,,7.1,290,44,1007.4,1,1.77,,1,17.1
168,여수,2020-01-12 15:00,6.8,,6.8,320,44,1007.5,1,1.47,,2,14.9
168,여수,2020-01-12 16:00,6,,9.6,320,42,1007.8,1,0.92,,0,10
168,여수,2020-01-12 17:00,5.4,,6.7,320,46,1008.8,1,0.23,,3,4.7
168,여수,2020-01-12 18:00,4.3,,6.5,290,47,1009.6,0,0,,4,2.7
168,여수,2020-01-12 19:00,3.9,,6.2,290,49,1010.2,,,,4,1.9
168,여수,2020-01-12 20:00,3.8,,6,290,52,1010.8,,,,2,2.3
168,여수,2020-01-12 21:00,3.6,,8.3,290,55,1011,,,,3,1.5
168,여수,2020-01-12 22:00,3.4,,9.8,290,56,1011.3,,,,6,1.4
168,여수,2020-01-12 23:00,3.3,,10.1,320,57,1011.2,,,,2,1.3
168,여수,2020-01-13 0:00,3.1,,9.7,320,60,1011.6,,,,3,1.1
168,여수,2020-01-13 1:00,3,,9.6,290,61,1011.1,,,,3,1
168,여수,2020-01-13 2:00,2.9,,8.7,290,59,1011.5,,,,6,0.9
168,여수,2020-01-13 3:00,2.9,,3.1,290,59,1012.1,,,,9,1.1
168,여수,2020-01-13 4:00,3,,5.1,320,59,1012.1,,,,9,1.8
168,여수,2020-01-13 5:00,2.9,,5.1,290,58,1012.3,,,,8,1
168,여수,2020-01-13 6:00,2.8,,7.1,290,57,1012.4,,,,2,0.5
168,여수,2020-01-13 7:00,2.3,,3.2,290,61,1013.2,,,,7,-0.1
168,여수,2020-01-13 8:00,2.1,,2.8,290,63,1013.3,0,0,,5,-0.2
168,여수,2020-01-13 9:00,2.9,,4.2,250,61,1014,0.5,0.13,,3,3.9
168,여수,2020-01-13 10:00,4.2,,5.4,270,58,1014.7,1,0.77,,5,9.5
168,여수,2020-01-13 11:00,4.2,,6.4,270,57,1014.9,0.5,0.59,,9,8
168,여수,2020-01-13 12:00,4.7,,5.6,270,52,1014,0.6,0.9,,7,14.4
168,여수,2020-01-13 13:00,6.4,,5.7,270,47,1013.2,1,2.03,,8,19.8
168,여수,2020-01-13 14:00,6.2,,6.8,290,46,1013.1,1,1.73,,5,17.4
168,여수,2020-01-13 15:00,7,,6.4,270,39,1013.1,1,1.51,,2,16
168,여수,2020-01-13 16:00,5.8,,4.3,360,45,1013.2,1,0.93,,0,11.6
168,여수,2020-01-13 17:00,4.9,,3.3,340,50,1013.6,1,0.26,,0,4.8
168,여수,2020-01-13 18:00,3.6,,3.5,360,57,1014.6,0,0,,0,2.1
168,여수,2020-01-13 19:00,2.8,,2.7,20,57,1015,,,,2,0.9
168,여수,2020-01-13 20:00,2.1,,6,290,55,1015.6,,,,5,0.5
168,여수,2020-01-13 21:00,1.7,,8.3,290,56,1015.5,,,,7,0.6
168,여수,2020-01-13 22:00,1.2,,8.3,290,55,1015.4,,,,10,0.4
168,여수,2020-01-13 23:00,1,,6.7,290,54,1016.1,,,,7,-0.1
168,여수,2020-01-14 0:00,0.9,,7.8,290,54,1016.4,,,,10,0.3
